342 Trace(s) in Stream:
IM.EKB7..BHZ    | 2019-02-01T01:00:00.000000Z - 2019-02-08T23:59:59.000000Z | 1.0 Hz, 687600 samples
IM.EKR1..BHZ    | 2019-02-01T01:00:00.000000Z - 2019-02-08T23:59:59.000000Z | 1.0 Hz, 687600 samples
IM.EKR10..BHZ   | 2019-02-01T01:00:00.000000Z - 2019-02-08T23:59:59.000000Z | 1.0 Hz, 687600 samples
IM.EKR3..BHZ    | 2019-02-01T01:00:00.000000Z - 2019-02-08T23:59:59.000000Z | 1.0 Hz, 687600 samples
IM.EKR5..BHZ    | 2019-02-01T01:00:00.000000Z - 2019-02-08T23:59:59.000000Z | 1.0 Hz, 687600 samples
IM.EKR8..BHZ    | 2019-02-01T01:00:00.000000Z - 2019-02-08T23:59:59.000000Z | 1.0 Hz, 687600 samples
IU.PAB.00.LHZ   | 2019-02-01T01:00:00.069538Z - 2019-02-08T23:59:59.069538Z | 1.0 Hz, 687600 samples
IV.AOI..LHZ     | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
IV.ARVD..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.CAFI..LHZ    | 2019-02-01T01:00:00.390000Z - 2019-02-08T23:59:59.390000Z | 1.0 Hz, 687600 samples
IV.CAGR..LHZ    | 2019-02-01T00:59:59.660000Z - 2019-02-08T23:59:58.660000Z | 1.0 Hz, 687600 samples
IV.CAR1..LHZ    | 2019-02-01T01:00:00.120300Z - 2019-02-08T23:59:59.120300Z | 1.0 Hz, 687600 samples
IV.CELB..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
IV.CESX..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.FDMO..LHZ    | 2019-02-01T00:59:59.620000Z - 2019-02-08T23:59:58.620000Z | 1.0 Hz, 687600 samples
IV.GATE..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.GMB..BHZ     | 2019-02-01T01:00:00.280200Z - 2019-02-08T23:59:59.280200Z | 1.0 Hz, 687600 samples
IV.IACL..LHZ    | 2019-02-01T00:59:59.720000Z - 2019-02-08T23:59:58.720000Z | 1.0 Hz, 687600 samples
IV.IMI..LHZ     | 2019-02-01T01:00:00.410000Z - 2019-02-08T23:59:59.410000Z | 1.0 Hz, 687600 samples
IV.IVPL..LHZ    | 2019-02-01T01:00:00.210000Z - 2019-02-08T23:59:59.210000Z | 1.0 Hz, 687600 samples
IV.LNSS..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
IV.LPEL..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.MABI..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
IV.MCT..BHZ     | 2019-02-01T00:59:59.640200Z - 2019-02-08T23:59:58.640200Z | 1.0 Hz, 687600 samples
IV.MESG..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.MGR..LHZ     | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.MONC..LHZ    | 2019-02-01T01:00:00.160000Z - 2019-02-08T23:59:59.160000Z | 1.0 Hz, 687600 samples
IV.MPNC..LHZ    | 2019-02-01T01:00:00.340000Z - 2019-02-08T23:59:59.340000Z | 1.0 Hz, 687600 samples
IV.MTCE..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.MUCR..LHZ    | 2019-02-01T00:59:59.980000Z - 2019-02-08T23:59:58.980000Z | 1.0 Hz, 687600 samples
IV.NRCA..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.PLMA..LHZ    | 2019-02-01T01:00:00.110000Z - 2019-02-08T23:59:59.110000Z | 1.0 Hz, 687600 samples
IV.PTQR..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.PZUN..LHZ    | 2019-02-01T01:00:00.120200Z - 2019-02-08T23:59:59.120200Z | 1.0 Hz, 687600 samples
IV.QLNO..LHZ    | 2019-02-01T01:00:00.530000Z - 2019-02-08T23:59:59.530000Z | 1.0 Hz, 687600 samples
IV.SLCN..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
IV.TEOL..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
IV.TERO..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
LX.GGNV..BHZ    | 2019-02-01T01:00:00.019539Z - 2019-02-08T23:59:59.019539Z | 1.0 Hz, 687600 samples
LX.MESJ..BHZ    | 2019-02-01T01:00:00.039999Z - 2019-02-08T23:59:59.039999Z | 1.0 Hz, 687600 samples
LX.MORF..BHZ    | 2019-02-01T01:00:00.005000Z - 2019-02-08T23:59:59.005000Z | 1.0 Hz, 687600 samples
MN.BNI..LHZ     | 2019-02-01T01:00:00.069535Z - 2019-02-08T23:59:59.069535Z | 1.0 Hz, 687600 samples
MN.CEL..LHZ     | 2019-02-01T01:00:00.069537Z - 2019-02-08T23:59:59.069537Z | 1.0 Hz, 687600 samples
MN.CUC..LHZ     | 2019-02-01T01:00:00.069537Z - 2019-02-08T23:59:59.069537Z | 1.0 Hz, 687600 samples
MN.TUE..LHZ     | 2019-02-01T01:00:00.069537Z - 2019-02-08T23:59:59.069537Z | 1.0 Hz, 687600 samples
MN.VSL..LHZ     | 2019-02-01T01:00:00.069537Z - 2019-02-08T23:59:59.069537Z | 1.0 Hz, 687600 samples
MN.WDD..LHZ     | 2019-02-01T01:00:00.069537Z - 2019-02-08T23:59:59.069537Z | 1.0 Hz, 687600 samples
NL.DBN.01.LHZ   | 2019-02-01T01:00:00.069538Z - 2019-02-08T23:59:59.069538Z | 1.0 Hz, 687600 samples
NL.G81B..LHZ    | 2019-02-01T01:00:00.069548Z - 2019-02-08T23:59:59.069548Z | 1.0 Hz, 687600 samples
NL.G82B..LHZ    | 2019-02-01T01:00:00.069536Z - 2019-02-08T23:59:59.069536Z | 1.0 Hz, 687600 samples
NL.G83B..LHZ    | 2019-02-01T01:00:00.069538Z - 2019-02-08T23:59:59.069538Z | 1.0 Hz, 687600 samples
NL.G84B..LHZ    | 2019-02-01T01:00:00.069538Z - 2019-02-08T23:59:59.069538Z | 1.0 Hz, 687600 samples
NL.GUR1..BHZ    | 2019-02-01T01:00:00.325000Z - 2019-02-08T23:59:59.325000Z | 1.0 Hz, 687600 samples
NL.HGN.02.LHZ   | 2019-02-01T01:00:00.069538Z - 2019-02-08T23:59:59.069538Z | 1.0 Hz, 687600 samples
NL.HRKB..BHZ    | 2019-02-01T00:59:59.650000Z - 2019-02-08T23:59:58.650000Z | 1.0 Hz, 687600 samples
NL.MAME..BHZ    | 2019-02-01T00:59:59.744538Z - 2019-02-08T23:59:58.744538Z | 1.0 Hz, 687600 samples
NL.OPLO.01.BHZ  | 2019-02-01T01:00:00.294538Z - 2019-02-08T23:59:59.294538Z | 1.0 Hz, 687600 samples
NL.VKB..LHZ     | 2019-02-01T01:00:00.069538Z - 2019-02-08T23:59:59.069538Z | 1.0 Hz, 687600 samples
NO.NAO00.00.BHZ | 2019-02-01T01:00:00.500000Z - 2019-02-08T23:59:59.500000Z | 1.0 Hz, 687600 samples
NO.NAO01.00.BHZ | 2019-02-01T01:00:00.225000Z - 2019-02-08T23:59:59.225000Z | 1.0 Hz, 687600 samples
NO.NAO02.00.BHZ | 2019-02-01T01:00:00.350000Z - 2019-02-08T23:59:59.350000Z | 1.0 Hz, 687600 samples
NO.NAO03.00.BHZ | 2019-02-01T01:00:00.050000Z - 2019-02-08T23:59:59.050000Z | 1.0 Hz, 687600 samples
NO.NAO05.00.BHZ | 2019-02-01T01:00:00.250000Z - 2019-02-08T23:59:59.250000Z | 1.0 Hz, 687600 samples
NO.NB200.00.BHZ | 2019-02-01T01:00:00.375000Z - 2019-02-08T23:59:59.375000Z | 1.0 Hz, 687600 samples
NO.NB201.00.BHZ | 2019-02-01T01:00:00.125000Z - 2019-02-08T23:59:59.125000Z | 1.0 Hz, 687600 samples
NO.NB202.00.BHZ | 2019-02-01T01:00:00.050000Z - 2019-02-08T23:59:59.050000Z | 1.0 Hz, 687600 samples
NO.NB203.00.BHZ | 2019-02-01T01:00:00.175000Z - 2019-02-08T23:59:59.175000Z | 1.0 Hz, 687600 samples
NO.NB204.00.BHZ | 2019-02-01T01:00:00.050000Z - 2019-02-08T23:59:59.050000Z | 1.0 Hz, 687600 samples
NO.NB205.00.BHZ | 2019-02-01T00:59:59.875000Z - 2019-02-08T23:59:58.875000Z | 1.0 Hz, 687600 samples
NO.NBO00.00.BHZ | 2019-02-01T01:00:00.125000Z - 2019-02-08T23:59:59.125000Z | 1.0 Hz, 687600 samples
NO.NBO02.00.BHZ | 2019-02-01T00:59:59.875000Z - 2019-02-08T23:59:58.875000Z | 1.0 Hz, 687600 samples
NO.NBO03.00.BHZ | 2019-02-01T00:59:59.950000Z - 2019-02-08T23:59:58.950000Z | 1.0 Hz, 687600 samples
NO.NBO04.00.BHZ | 2019-02-01T01:00:00.375000Z - 2019-02-08T23:59:59.375000Z | 1.0 Hz, 687600 samples
NO.NC300.00.BHZ | 2019-02-01T00:59:59.625000Z - 2019-02-08T23:59:58.625000Z | 1.0 Hz, 687600 samples
NO.NC301.00.BHZ | 2019-02-01T00:59:59.800000Z - 2019-02-08T23:59:58.800000Z | 1.0 Hz, 687600 samples
NO.NC302.00.BHZ | 2019-02-01T01:00:00.300000Z - 2019-02-08T23:59:59.300000Z | 1.0 Hz, 687600 samples
NO.NC303.00.BHZ | 2019-02-01T00:59:59.775000Z - 2019-02-08T23:59:58.775000Z | 1.0 Hz, 687600 samples
NO.NC304.00.BHZ | 2019-02-01T01:00:00.350000Z - 2019-02-08T23:59:59.350000Z | 1.0 Hz, 687600 samples
NO.NC400.00.BHZ | 2019-02-01T01:00:00.425000Z - 2019-02-08T23:59:59.425000Z | 1.0 Hz, 687600 samples
NO.NC401.00.BHZ | 2019-02-01T01:00:00.125000Z - 2019-02-08T23:59:59.125000Z | 1.0 Hz, 687600 samples
NO.NC402.00.BHZ | 2019-02-01T01:00:00.225000Z - 2019-02-08T23:59:59.225000Z | 1.0 Hz, 687600 samples
NO.NC404.00.BHZ | 2019-02-01T01:00:00.200000Z - 2019-02-08T23:59:59.200000Z | 1.0 Hz, 687600 samples
NO.NC405.00.BHZ | 2019-02-01T00:59:59.925000Z - 2019-02-08T23:59:58.925000Z | 1.0 Hz, 687600 samples
NO.NC600.00.BHZ | 2019-02-01T01:00:00.325000Z - 2019-02-08T23:59:59.325000Z | 1.0 Hz, 687600 samples
NO.NC602.00.BHZ | 2019-02-01T01:00:00.175000Z - 2019-02-08T23:59:59.175000Z | 1.0 Hz, 687600 samples
NO.NC603.00.BHZ | 2019-02-01T01:00:00.425000Z - 2019-02-08T23:59:59.425000Z | 1.0 Hz, 687600 samples
NO.NC604.00.BHZ | 2019-02-01T00:59:59.625000Z - 2019-02-08T23:59:58.625000Z | 1.0 Hz, 687600 samples
NO.NC605.00.BHZ | 2019-02-01T00:59:59.650000Z - 2019-02-08T23:59:58.650000Z | 1.0 Hz, 687600 samples
OE.ABTA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.ARSA..BHZ    | 2019-02-01T01:00:00.019500Z - 2019-02-08T23:59:59.019500Z | 1.0 Hz, 687600 samples
OE.BIOA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.CSNA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.DAVA..BHZ    | 2019-02-01T01:00:00.019500Z - 2019-02-08T23:59:59.019500Z | 1.0 Hz, 687600 samples
OE.FETA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.KBA..BHZ     | 2019-02-01T01:00:00.019500Z - 2019-02-08T23:59:59.019500Z | 1.0 Hz, 687600 samples
OE.LESA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.MOA..LHZ     | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.MOTA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.MYKA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.OBKA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.RETA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.RONA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.SOKA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.SQTA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.VIE..LHZ     | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OE.WATA..LHZ    | 2019-02-01T01:00:00.069500Z - 2019-02-08T23:59:59.069500Z | 1.0 Hz, 687600 samples
OX.CGRP..BHZ    | 2019-02-01T01:00:00.469500Z - 2019-02-08T23:59:59.469500Z | 1.0 Hz, 687600 samples
OX.SABO..BHZ    | 2019-02-01T01:00:00.319500Z - 2019-02-08T23:59:59.319500Z | 1.0 Hz, 687600 samples
PL.GKP..LHZ     | 2019-02-01T01:00:00.096000Z - 2019-02-08T23:59:59.096000Z | 1.0 Hz, 687600 samples
PM.PFVI..LHZ    | 2019-02-01T00:59:59.760000Z - 2019-02-08T23:59:58.760000Z | 1.0 Hz, 687600 samples
PM.PVAQ..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
RD.FLAF..BHZ    | 2019-02-01T01:00:00.260000Z - 2019-02-08T23:59:59.260000Z | 1.0 Hz, 687600 samples
RD.LOR..BHZ     | 2019-02-01T00:59:59.920000Z - 2019-02-08T23:59:58.920000Z | 1.0 Hz, 687600 samples
RD.MTLF..BHZ    | 2019-02-01T00:59:59.980000Z - 2019-02-08T23:59:58.980000Z | 1.0 Hz, 687600 samples
RD.ORIF..BHZ    | 2019-02-01T01:00:00.100000Z - 2019-02-08T23:59:59.100000Z | 1.0 Hz, 687600 samples
RD.ROSF..BHZ    | 2019-02-01T01:00:00.000000Z - 2019-02-08T23:59:59.000000Z | 1.0 Hz, 687600 samples
SX.GUNZ..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
SX.NEUB..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
SX.TANN..LHZ    | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
TH.ABG1..LHZ    | 2019-02-01T01:00:00.039999Z - 2019-02-08T23:59:59.039999Z | 1.0 Hz, 687600 samples
TH.BBWF..LHZ    | 2019-02-01T01:00:00.039999Z - 2019-02-08T23:59:59.039999Z | 1.0 Hz, 687600 samples
TH.CRUX..LHZ    | 2019-02-01T01:00:00.474999Z - 2019-02-08T23:59:59.474999Z | 1.0 Hz, 687600 samples
TH.HWTS..LHZ    | 2019-02-01T00:59:59.640000Z - 2019-02-08T23:59:58.640000Z | 1.0 Hz, 687600 samples
TH.LEIB1..LHZ   | 2019-02-01T01:00:00.505000Z - 2019-02-08T23:59:59.505000Z | 1.0 Hz, 687600 samples
TH.MLFH..LHZ    | 2019-02-01T00:59:59.640000Z - 2019-02-08T23:59:58.640000Z | 1.0 Hz, 687600 samples
TH.MODW..LHZ    | 2019-02-01T01:00:00.509999Z - 2019-02-08T23:59:59.509999Z | 1.0 Hz, 687600 samples
TH.NEUST..LHZ   | 2019-02-01T00:59:59.660000Z - 2019-02-08T23:59:58.660000Z | 1.0 Hz, 687600 samples
TH.POSS..LHZ    | 2019-02-01T00:59:59.640000Z - 2019-02-08T23:59:58.640000Z | 1.0 Hz, 687600 samples
TH.RANIS..LHZ   | 2019-02-01T01:00:00.555000Z - 2019-02-08T23:59:59.555000Z | 1.0 Hz, 687600 samples
TH.SONN..LHZ    | 2019-02-01T00:59:59.904999Z - 2019-02-08T23:59:58.904999Z | 1.0 Hz, 687600 samples
TH.SPAHL..BHZ   | 2019-02-01T01:00:00.009999Z - 2019-02-08T23:59:59.009999Z | 1.0 Hz, 687600 samples
TH.TAUT..LHZ    | 2019-02-01T00:59:59.640000Z - 2019-02-08T23:59:58.640000Z | 1.0 Hz, 687600 samples
TH.VITZ..LHZ    | 2019-02-01T01:00:00.480000Z - 2019-02-08T23:59:59.480000Z | 1.0 Hz, 687600 samples
TH.ZEITZ..LHZ   | 2019-02-01T01:00:00.450000Z - 2019-02-08T23:59:59.450000Z | 1.0 Hz, 687600 samples
TH.ZEU..LHZ     | 2019-02-01T00:59:59.940000Z - 2019-02-08T23:59:58.940000Z | 1.0 Hz, 687600 samples
WM.CART..LHZ    | 2019-02-01T01:00:00.069539Z - 2019-02-08T23:59:59.069539Z | 1.0 Hz, 687600 samples
WM.MAHO..LHZ    | 2019-02-01T01:00:00.000000Z - 2019-02-08T23:59:59.000000Z | 1.0 Hz, 687600 samples
WM.SFS..LHZ     | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
WM.UCM..LHZ     | 2019-02-01T01:00:00.120000Z - 2019-02-08T23:59:59.120000Z | 1.0 Hz, 687600 samples
